"UserName","Name","Enabled","Service","Host","Password Last Set","Description","Primary GroupID","Memberof"
"Administrator","Administrator","True","MSSQLSvc","DEV-T520-RZ9Y.solomonedwards.com:49227","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","XDPVS.solomonedwards.com:49300","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","PHLPVS01.solomonedwards.com:49300","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","DEV-T520-RZ9Y.solomonedwards.com:49196","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","DEV-T520-RZ9Y.solomonedwards.com:49179","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","DEV-T520-RZ9Y.solomonedwards.com:49432","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","DEV-T520-RZ9Y.solomonedwards.com:SQL2008R2","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","phlsql01.solomonedwards.com:1433","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","hou-l-531047x3.solomonedwards.com:SQL2008R2","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","DEV-T520-RZ95.solomonedwards.com:SQL2008R2","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","DEV-T520-RZ9X.solomonedwards.com:SQL2008","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","DEV-T520-RZ9X.solomonedwards.com:49904","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","DEV-T5202121.solomonedwards.com:50188","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","DEV-T5202121.solomonedwards.com:49177","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","DEV-T5202121.solomonedwards.com:SQL2008","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","DEV-T5201103.solomonedwards.com:49177","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","DEV-T5201103.solomonedwards.com:SQL2008","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","PHL-L-SL510RFM5.solomonedwards.com:SQL2008","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","PHL-L-SL510RFM5.solomonedwards.com:1280","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","HOUC-L-510FGHK.solomonedwards.com:54812","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","HOUC-L-510FGHK.solomonedwards.com:SQL2008","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","HOUC-L-510FGHK.solomonedwards.com:60048","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","houc-l-r700526h.solomonedwards.com:49593","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","houc-l-r700526h.solomonedwards.com:SQL2008","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","houc-l-r700526h.solomonedwards.com:49487","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","NB-L-SL510ZBBK.solomonedwards.com:51240","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","NB-L-SL510ZBBK.solomonedwards.com:SQL2008","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","NB-L-SL510ZBBK.solomonedwards.com:51418","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","SEGDEV01.solomonedwards.com:1143","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","phlpst01.solomonedwards.com:4832","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","phlats02.solomonedwards.com:1783","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","phlsql12-VS.solomonedwards.com:1433","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"Administrator","Administrator","True","MSSQLSvc","PHLSQL10.solomonedwards.com:1433","4/7/2025 1:50:59 PM","Built-in account for administering the computer/domain","513","ZoomUsers,EgnyteUsers,Exchange Services,Exchange Recovery Administrators,Netwrix Auditor Administrators,Netwrix Auditor Client Users,ADMTADMINS,Exchange Domain Servers,Administrators,Backup Operators,Enterprise Admins,Group Policy Creator Owners,Allowed RODC Password Replication Group,Schema Admins,Domain Admins,Replicator,Organization Management"
"backup","BackupService","True","MSSQLSvc","ATLC-L-510AFXP.solomonedwards.com:1433","6/5/2007 10:01:49 AM","Arcserve Service Acct.","512","Administrators,Backup Operators"
"krbtgt","krbtgt","False","kadmin","changepw","12/6/2017 1:25:38 PM","Key Distribution Center Service Account","513","Denied RODC Password Replication Group"
"lyncadmin","lyncadmin","False","MSSQLSvc","Solomon-Lync08.solomonedwards.com:58077","8/2/2018 11:39:24 AM","","513",
"lyncadmin","lyncadmin","False","MSSQLSvc","Solomon-Lync08.solomonedwards.com:RTC","8/2/2018 11:39:24 AM","","513",
"lyncadmin","lyncadmin","False","MSSQLSvc","Solomon-Lync08:RTC","8/2/2018 11:39:24 AM","","513",
"lyncadmin","lyncadmin","False","MSSQLSvc","Solomon-Lync08:58077","8/2/2018 11:39:24 AM","","513",
"lyncadmin","lyncadmin","False","MSSQLSvc","Solomon-Lync09.solomonedwards.com:54852","8/2/2018 11:39:24 AM","","513",
"lyncadmin","lyncadmin","False","MSSQLSvc","Solomon-Lync09.solomonedwards.com:RTC","8/2/2018 11:39:24 AM","","513",
"lyncadmin","lyncadmin","False","MSSQLSvc","Solomon-Lync06.solomonedwards.com:1443","8/2/2018 11:39:24 AM","","513",
"lyncadmin","lyncadmin","False","MSSQLSvc","Solomon-Lync06.solomonedwards.com:RTC","8/2/2018 11:39:24 AM","","513",
"extrateam","Extra Team","False","MSSQLSvc","srv-admt1.solomonedwards.com:SQLEXPRESS","1/8/2015 10:30:21 AM","3Xtr@53G","513","VDI_Local_Admins,ADMTADMINS"
"SQLII","SQL Services II","True","MSSQLSvc","DEV-W520-KG20.solomonedwards.com:49231","3/18/2012 10:54:27 PM","","512","Domain Users"
